cust_id,app_id,application_date,age,gender,city_tier,residence_type,income_monthly,employment_type,loan_amount_requested,channel,device_score,bureau_score,bureau_vintage_months,total_tradelines,active_tradelines,total_sanctioned
CUST102281,APP202281,03/07/23,53,M,2,Owned,28594,Salaried,200000,Branch,0.259,711,103,5,2,78570
CUST102282,APP202282,21/03/23,37,M,1,Owned,13226,Salaried,20000,Online,0.213,793,55,3,3,51530
CUST102283,APP202283,24/04/23,26,M,1,Family,41549,Salaried,180000,Partner,0.158,837,72,5,3,247828
CUST102284,APP202284,18/07/23,24,F,3,Rented,41215,Salaried,180000,Online,0.357,748,54,4,2,205161
CUST102285,APP202285,03/06/23,40,M,3,Rented,28231,Salaried,15000,Online,0.618,815,76,4,3,96111
CUST102286,APP202286,15/05/23,47,F,1,Rented,50257,Self-employed,5000,Partner,0.382,727,27,3,3,202647
CUST102287,APP202287,12/04/24,35,M,1,Family,17712,Salaried,195000,Online,0.345,767,48,7,6,101488
CUST102288,APP202288,29/04/23,26,M,1,Rented,16077,Salaried,200000,Online,0.083,644,70,3,3,21525
CUST102289,APP202289,13/08/24,34,F,1,Family,71632,Self-employed,195000,Online,0.077,690,11,8,5,757163
CUST102290,APP202290,12/08/24,31,F,2,Owned,8205,Salaried,135000,Referral,0.044,680,31,3,2,47592
CUST102291,APP202291,24/05/24,29,M,2,Owned,22892,Salaried,15000,Online,0.232,,,1,0,47021
CUST102292,APP202292,28/02/23,46,M,2,Owned,21261,Self-employed,180000,Online,0.532,679,69,3,3,137285
CUST102293,APP202293,18/05/23,36,F,2,Owned,48867,Salaried,185000,Online,0.601,737,106,6,4,638330
CUST102294,APP202294,23/08/24,25,M,1,Owned,15470,Salaried,150000,Online,0.059,698,42,7,6,210584
CUST102295,APP202295,02/05/24,30,M,1,Family,24591,Salaried,5000,Online,0.121,730,61,2,2,86143
CUST102296,APP202296,19/01/24,23,F,1,Owned,59656,Salaried,50000,Partner,0.373,699,36,8,4,654742
CUST102297,APP202297,27/12/23,33,M,1,Rented,17890,Self-employed,15000,Referral,0.516,706,88,6,2,175602
CUST102298,APP202298,08/08/24,50,M,1,Owned,59947,Salaried,190000,Branch,0.235,655,86,4,3,220969
CUST102299,APP202299,13/03/24,26,M,2,Family,51080,Salaried,15000,Partner,0.458,738,45,4,3,89171
CUST102300,APP202300,13/08/24,37,F,3,Rented,32966,Self-employed,185000,Partner,0.341,783,12,5,4,275822
CUST102301,APP202301,26/03/24,39,F,2,Owned,26789,Salaried,170000,Online,0.051,689,42,2,1,62464
CUST102302,APP202302,15/12/23,55,M,3,Owned,23380,Salaried,100000,Online,0.48,676,72,4,2,48794
CUST102303,APP202303,13/06/24,46,M,2,Family,31789,Self-employed,55000,Partner,0.514,723,91,4,3,213887
CUST102304,APP202304,18/12/24,25,M,2,Family,59524,Self-employed,95000,Online,0.177,664,32,1,1,48555
CUST102305,APP202305,16/11/24,49,F,1,Rented,87577,Self-employed,135000,Online,0.238,791,22,7,4,822243
CUST102306,APP202306,14/03/24,57,M,3,Rented,8205,Salaried,120000,Referral,0.365,770,89,1,1,12601
CUST102307,APP202307,14/05/24,40,F,1,Family,83969,Salaried,30000,Online,0.303,,,0,0,0
CUST102308,APP202308,08/05/24,41,M,1,Rented,68161,Salaried,5000,Online,0.455,726,104,5,5,478593
CUST102309,APP202309,30/04/24,30,O,1,Family,51148,Salaried,95000,Branch,0.316,,,0,0,0
CUST102310,APP202310,09/09/23,25,M,3,Owned,14738,Salaried,50000,Partner,0.348,717,63,2,2,59023
CUST102311,APP202311,02/11/24,56,F,3,Family,67984,Salaried,160000,Online,0.758,765,8,1,1,20669
CUST102312,APP202312,02/05/24,26,M,2,Rented,16068,Salaried,185000,Partner,0.18,681,37,3,1,54824
CUST102313,APP202313,03/09/23,46,M,2,Rented,23953,Salaried,180000,Online,0.161,810,37,5,3,146108
CUST102314,APP202314,28/04/23,24,F,2,Owned,50002,Salaried,10000,Online,0.403,,,0,0,0
CUST102315,APP202315,08/12/23,55,F,3,Rented,9748,Salaried,185000,Referral,0.354,776,27,1,1,4879
CUST102316,APP202316,23/02/23,21,M,2,Rented,10959,Salaried,70000,Partner,0.397,,,1,1,26709
CUST102317,APP202317,31/12/23,44,F,3,Owned,96994,Salaried,65000,Branch,0.224,834,75,3,2,610908
CUST102318,APP202318,10/12/23,56,M,1,Owned,16636,Salaried,85000,Branch,0.41,782,41,5,4,72164
CUST102319,APP202319,05/05/24,26,F,1,Owned,50056,Self-employed,135000,Online,0.43,775,116,6,4,331384
CUST102320,APP202320,24/08/23,51,M,3,Family,102013,Self-employed,145000,Branch,0.114,725,33,4,3,482419
CUST102321,APP202321,10/09/24,40,M,1,Owned,42818,Salaried,65000,Partner,0.142,743,110,5,2,125031
CUST102322,APP202322,02/08/23,44,M,3,Owned,28893,Salaried,125000,Online,0.178,715,98,3,3,107957
CUST102323,APP202323,04/04/24,45,M,2,Owned,91571,Salaried,120000,Partner,0.041,682,24,2,1,336132
CUST102324,APP202324,13/02/23,56,F,3,Rented,50120,Salaried,180000,Online,0.287,,,1,0,198743
CUST102325,APP202325,01/10/23,41,M,1,Rented,95580,Self-employed,115000,Online,0.267,740,53,5,5,427002
CUST102326,APP202326,30/01/24,50,M,2,Owned,16968,Salaried,130000,Online,0.128,792,52,2,1,46360
CUST102327,APP202327,27/02/23,44,M,2,Owned,62995,Salaried,180000,Online,0.105,,,0,0,0
CUST102328,APP202328,30/08/23,50,F,2,Family,103745,Salaried,30000,Online,0.614,743,31,3,2,573750
CUST102329,APP202329,25/12/23,42,M,2,Family,52234,Salaried,80000,Online,0.14,739,34,3,2,218499
CUST102330,APP202330,18/12/23,48,M,3,Owned,15408,Self-employed,50000,Partner,0.147,808,8,9,7,202710
CUST102331,APP202331,30/01/23,27,F,2,Owned,43109,Salaried,195000,Partner,0.565,723,52,8,6,377253
CUST102332,APP202332,14/02/23,55,M,1,Owned,67164,Salaried,135000,Online,0.057,730,72,6,4,386885
CUST102333,APP202333,14/10/23,48,F,3,Family,15013,Salaried,10000,Referral,0.345,688,16,4,3,111262
CUST102334,APP202334,07/10/24,34,F,1,Owned,40216,Salaried,50000,Partner,0.591,778,58,1,1,61903
CUST102335,APP202335,11/08/23,30,M,1,Owned,33991,Salaried,40000,Branch,0.173,760,61,6,6,284364
CUST102336,APP202336,01/03/23,36,F,1,Owned,32979,Salaried,45000,Online,0.353,738,84,5,3,206555
CUST102337,APP202337,15/05/24,36,F,3,Family,20919,Self-employed,65000,Referral,0.167,714,71,4,3,221816
CUST102338,APP202338,02/11/24,51,M,1,Rented,8677,Salaried,40000,Referral,0.127,734,66,3,2,28320
CUST102339,APP202339,26/10/24,45,M,1,Rented,42061,Salaried,135000,Online,0.266,684,70,5,3,222670
CUST102340,APP202340,12/03/23,33,F,3,Rented,13516,Salaried,105000,Referral,0.869,686,69,5,4,101318
CUST102341,APP202341,22/04/24,26,M,3,Rented,12540,Self-employed,170000,Partner,0.273,764,111,4,4,58187
CUST102342,APP202342,06/04/24,29,F,1,Rented,50024,Salaried,145000,Online,0.428,,,1,1,44151
CUST102343,APP202343,29/01/24,56,M,2,Owned,36716,Salaried,150000,Branch,0.474,662,64,6,4,287997
CUST102344,APP202344,26/10/23,40,M,3,Rented,41791,Salaried,80000,Online,0.226,841,17,1,0,13496
CUST102345,APP202345,26/12/23,38,M,1,Rented,31823,Salaried,5000,Online,0.026,641,8,4,2,201506
CUST102346,APP202346,26/03/24,41,M,3,Rented,44306,Salaried,145000,Online,0.165,733,60,2,2,203611
CUST102347,APP202347,06/03/24,24,M,2,Owned,102698,Salaried,150000,Online,0.204,744,24,9,8,1387882
CUST102348,APP202348,07/09/24,53,F,2,Owned,10389,Salaried,110000,Partner,0.242,,,0,0,0
CUST102349,APP202349,27/07/24,47,F,2,Family,22655,Self-employed,75000,Branch,0.148,,,0,0,0
CUST102350,APP202350,26/11/24,27,F,2,Rented,31771,Salaried,100000,Partner,0.212,645,49,4,3,205465
CUST102351,APP202351,01/02/23,26,M,1,Rented,59756,Self-employed,190000,Online,0.267,673,55,7,4,671233
CUST102352,APP202352,16/12/23,35,F,2,Rented,32494,Self-employed,115000,Partner,0.243,,,1,1,71212
CUST102353,APP202353,07/12/24,38,M,1,Owned,32111,Self-employed,155000,Online,0.487,704,94,4,4,205215
CUST102354,APP202354,21/09/24,52,F,2,Owned,12097,Self-employed,85000,Partner,0.351,,,1,1,2706
CUST102355,APP202355,20/03/24,31,M,1,Owned,21246,Salaried,175000,Partner,0.035,,,1,1,45299
CUST102356,APP202356,21/05/24,40,F,3,Owned,40380,Self-employed,10000,Referral,0.159,680,14,7,6,305347
CUST102357,APP202357,27/05/23,44,F,1,Rented,117447,Salaried,155000,Partner,0.337,,,1,1,204345
CUST102358,APP202358,07/09/23,35,M,2,Owned,55265,Salaried,130000,Partner,0.372,693,62,4,3,359193
CUST102359,APP202359,14/04/24,27,M,1,Owned,57928,Self-employed,155000,Branch,0.282,808,65,6,5,346311
CUST102360,APP202360,05/01/24,41,M,2,Owned,64868,Salaried,40000,Branch,0.322,,,1,1,205793
CUST102361,APP202361,25/01/24,46,M,2,Owned,41626,Salaried,80000,Online,0.516,671,114,5,3,257347
CUST102362,APP202362,28/04/23,34,M,2,Owned,10588,Salaried,60000,Online,0.417,675,10,4,4,24293
CUST102363,APP202363,18/02/23,57,M,1,Owned,27057,Salaried,95000,Branch,0.224,,,0,0,0
CUST102364,APP202364,16/12/23,41,M,1,Owned,76237,Self-employed,65000,Referral,0.192,721,74,4,3,423759
CUST102365,APP202365,22/03/23,38,F,2,Owned,27594,Salaried,5000,Online,0.098,684,104,6,5,187282
CUST102366,APP202366,21/09/24,25,F,3,Owned,20633,Salaried,65000,Online,0.317,,,0,0,0
CUST102367,APP202367,29/11/24,23,F,1,Rented,68886,Salaried,20000,Online,0.488,659,38,5,2,282768
CUST102368,APP202368,12/10/24,43,F,1,Owned,38733,Self-employed,155000,Partner,0.077,678,74,4,4,322666
CUST102369,APP202369,24/09/23,46,M,1,Owned,10969,Salaried,40000,Branch,0.566,731,60,4,2,73947
CUST102370,APP202370,08/07/24,57,M,2,Owned,30082,Self-employed,135000,Online,0.186,741,117,6,3,252515
CUST102371,APP202371,07/03/23,44,F,1,Rented,34318,Salaried,40000,Partner,0.178,749,116,5,0,357016
CUST102372,APP202372,27/01/24,39,F,3,Owned,63950,Salaried,120000,Branch,0.579,719,67,2,2,131437
CUST102373,APP202373,16/05/24,45,M,1,Family,26602,Salaried,110000,Partner,0.407,,,0,0,0
CUST102374,APP202374,15/05/23,41,F,1,Owned,19665,Salaried,200000,Online,0.412,681,45,5,3,173148
CUST102375,APP202375,31/01/23,32,F,1,Owned,6581,Salaried,145000,Partner,0.395,794,67,5,4,46582
CUST102376,APP202376,12/07/23,53,F,2,Owned,49352,Salaried,45000,Online,0.241,676,21,6,5,382495
CUST102377,APP202377,03/07/24,24,F,2,Owned,16680,Salaried,85000,Partner,0.34,667,88,6,4,168288
CUST102378,APP202378,07/12/23,27,M,1,Rented,17476,Salaried,5000,Online,0.195,704,119,3,0,86005
CUST102379,APP202379,08/12/23,42,F,3,Owned,47352,Self-employed,160000,Online,0.723,759,79,5,2,285994
CUST102380,APP202380,12/02/24,53,F,1,Rented,52380,Salaried,100000,Online,0.407,678,115,1,0,103800
CUST102381,APP202381,11/02/24,37,M,2,Rented,75443,Salaried,5000,Online,0.292,675,84,4,3,160811
CUST102382,APP202382,18/04/24,44,F,2,Owned,57818,Salaried,125000,Referral,0.331,691,99,4,2,523511
CUST102383,APP202383,04/05/23,54,M,1,Rented,11596,Self-employed,135000,Online,0.537,637,105,5,3,54236
CUST102384,APP202384,10/10/23,48,M,3,Rented,30027,Self-employed,115000,Referral,0.326,662,76,4,3,179006
CUST102385,APP202385,17/10/23,42,M,3,Owned,12520,Self-employed,90000,Online,0.096,,,0,0,0
CUST102386,APP202386,13/12/24,37,M,1,Owned,40259,Salaried,155000,Referral,0.614,718,110,3,1,189100
CUST102387,APP202387,08/08/23,54,M,2,Owned,44857,Self-employed,140000,Referral,0.483,816,106,3,3,117550
CUST102388,APP202388,28/10/23,26,F,1,Owned,50194,Self-employed,105000,Online,0.046,770,104,3,3,276691
CUST102389,APP202389,14/11/23,26,M,2,Owned,39674,Self-employed,60000,Branch,0.272,739,6,5,5,420761
CUST102390,APP202390,24/08/24,54,M,1,Rented,11901,Salaried,185000,Online,0.469,754,7,1,1,12467
CUST102391,APP202391,20/09/23,21,M,3,Rented,109551,Self-employed,120000,Partner,0.116,668,16,10,7,1794647
CUST102392,APP202392,11/06/24,30,M,1,Owned,38029,Salaried,195000,Partner,0.215,671,54,6,4,359801
CUST102393,APP202393,09/04/24,41,F,1,Owned,27705,Salaried,165000,Online,0.861,764,39,9,9,331016
CUST102394,APP202394,10/02/23,25,F,1,Owned,97730,Salaried,85000,Partner,0.263,676,57,3,1,185780
CUST102395,APP202395,05/09/24,22,F,1,Owned,37589,Salaried,165000,Online,0.582,686,39,6,5,201241
CUST102396,APP202396,05/05/24,42,M,2,Owned,173073,Salaried,80000,Partner,0.041,659,83,2,1,359765
CUST102397,APP202397,17/05/24,22,M,1,Owned,74238,Salaried,135000,Online,0.376,722,27,5,4,581861
CUST102398,APP202398,17/09/23,30,F,2,Owned,11405,Self-employed,140000,Partner,0.3,,,0,0,0
CUST102399,APP202399,21/02/23,54,F,1,Owned,11865,Salaried,180000,Partner,0.538,701,85,7,5,88156
CUST102400,APP202400,14/09/23,36,M,2,Owned,23586,Salaried,35000,Branch,0.238,692,92,1,0,36078
CUST102401,APP202401,15/03/23,42,F,2,Owned,38011,Salaried,170000,Branch,0.497,768,108,5,5,259886
CUST102402,APP202402,09/03/24,32,F,3,Owned,46172,Self-employed,5000,Online,0.255,788,39,6,2,285275
CUST102403,APP202403,10/06/24,44,F,3,Owned,56053,Salaried,20000,Online,0.106,670,69,3,3,162479
CUST102404,APP202404,28/10/23,30,M,3,Owned,23672,Salaried,130000,Online,0.388,759,97,3,3,170662
CUST102405,APP202405,09/08/23,55,F,2,Rented,54619,Salaried,100000,Branch,0.378,744,95,2,0,213142
CUST102406,APP202406,15/07/23,52,M,1,Rented,19395,Salaried,65000,Referral,0.146,684,106,3,2,32931
CUST102407,APP202407,16/07/24,27,M,2,Owned,54053,Salaried,175000,Online,0.237,795,22,2,2,110041
CUST102408,APP202408,23/10/24,41,M,3,Owned,61717,Salaried,50000,Online,0.206,733,57,5,5,201936
CUST102409,APP202409,24/05/24,40,M,1,Owned,14748,Salaried,40000,Partner,0.102,788,57,5,5,88035
CUST102410,APP202410,04/12/24,46,M,2,Owned,50258,Salaried,90000,Partner,0.353,772,83,1,0,80349
CUST102411,APP202411,13/04/24,24,M,1,Owned,32799,Salaried,85000,Branch,0.474,,,0,0,0
CUST102412,APP202412,09/11/24,42,F,2,Owned,46756,Self-employed,25000,Online,0.201,720,79,3,3,225001
CUST102413,APP202413,27/04/23,35,F,2,Owned,69900,Salaried,150000,Branch,0.102,659,92,1,1,57755
CUST102414,APP202414,16/09/23,41,F,2,Family,18446,Salaried,155000,Online,0.221,714,108,5,4,148573
CUST102415,APP202415,05/03/23,35,M,2,Family,137524,Self-employed,195000,Online,0.085,775,80,5,4,704392
CUST102416,APP202416,28/03/24,42,M,3,Rented,45818,Salaried,120000,Online,0.366,673,14,3,1,269988
CUST102417,APP202417,30/05/24,48,F,2,Rented,56310,Salaried,85000,Branch,0.295,752,98,5,3,422333
CUST102418,APP202418,20/04/23,34,M,3,Owned,47547,Salaried,170000,Online,0.406,723,50,3,2,175017
CUST102419,APP202419,13/12/24,47,F,1,Rented,18925,Salaried,175000,Online,0.468,,,0,0,0
CUST102420,APP202420,29/09/23,48,F,1,Owned,8197,Salaried,75000,Branch,0.216,,,0,0,0
CUST102421,APP202421,29/08/23,46,M,2,Family,11889,Self-employed,55000,Online,0.491,669,25,4,2,58601
CUST102422,APP202422,24/05/24,22,F,1,Rented,24828,Salaried,170000,Branch,0.305,703,98,5,3,200861
CUST102423,APP202423,26/06/24,45,F,1,Owned,39699,Salaried,40000,Partner,0.459,717,19,5,4,272464
CUST102424,APP202424,29/05/24,23,M,2,Rented,40523,Self-employed,75000,Online,0.297,,,0,0,0
CUST102425,APP202425,01/11/23,28,M,2,Owned,34609,Self-employed,180000,Online,0.286,798,38,3,2,244037
CUST102426,APP202426,11/04/23,53,M,2,Owned,57020,Salaried,185000,Online,0.55,729,115,4,4,256016
CUST102427,APP202427,07/04/24,55,M,1,Family,42544,Self-employed,115000,Online,0.342,657,63,8,4,493612
CUST102428,APP202428,04/07/24,26,M,1,Owned,25885,Salaried,195000,Online,0.111,704,87,5,2,146479
CUST102429,APP202429,29/12/24,43,M,2,Rented,86867,Salaried,130000,Branch,0.225,,,0,0,0
CUST102430,APP202430,07/03/23,45,M,1,Owned,25255,Salaried,170000,Online,0.235,,,0,0,0
CUST102431,APP202431,29/08/23,39,F,1,Owned,74108,Salaried,55000,Online,0.21,663,38,5,5,366436
CUST102432,APP202432,10/03/24,25,M,1,Rented,79050,Salaried,60000,Branch,0.325,733,97,3,3,367761
CUST102433,APP202433,20/10/23,31,M,1,Family,51749,Salaried,40000,Online,0.539,765,25,5,3,589068
CUST102434,APP202434,14/05/24,32,M,1,Owned,19576,Salaried,40000,Online,0.157,770,27,6,2,180859
CUST102435,APP202435,06/09/24,30,M,1,Owned,64209,Salaried,25000,Branch,0.325,672,104,3,2,289157
CUST102436,APP202436,13/09/23,28,M,1,Owned,16948,Salaried,50000,Partner,0.356,685,7,4,2,107866
CUST102437,APP202437,23/09/24,44,M,2,Rented,46028,Self-employed,15000,Branch,0.086,647,49,1,1,13500
CUST102438,APP202438,10/04/23,48,M,1,Owned,77433,Salaried,185000,Partner,0.226,721,24,4,3,298960
CUST102439,APP202439,04/06/24,56,F,1,Rented,36033,Salaried,110000,Partner,0.227,710,25,6,6,511331
CUST102440,APP202440,29/06/24,57,O,3,Rented,42555,Self-employed,125000,Partner,0.337,,,0,0,0
CUST102441,APP202441,05/10/24,41,M,2,Owned,63897,Salaried,20000,Online,0.145,,,0,0,0
CUST102442,APP202442,27/07/24,28,M,1,Owned,45603,Salaried,185000,Online,0.237,679,56,2,2,84532
CUST102443,APP202443,16/06/24,29,M,3,Owned,28183,Salaried,40000,Online,0.167,,,1,1,47514
CUST102444,APP202444,09/12/24,35,F,1,Owned,77298,Salaried,150000,Online,0.254,,,0,0,0
CUST102445,APP202445,13/02/24,38,M,1,Family,66969,Salaried,45000,Online,0.103,665,61,3,3,389900
CUST102446,APP202446,14/03/23,40,F,3,Rented,43054,Self-employed,75000,Online,0.534,,,0,0,0
CUST102447,APP202447,16/05/24,26,M,3,Rented,103874,Salaried,5000,Partner,0.194,,,0,0,0
CUST102448,APP202448,04/06/24,32,M,2,Rented,47111,Salaried,65000,Partner,0.369,,,0,0,0
CUST102449,APP202449,25/11/23,22,F,2,Owned,58222,Salaried,20000,Branch,0.284,768,110,2,0,141894
CUST102450,APP202450,30/01/24,27,F,2,Owned,102442,Salaried,80000,Partner,0.219,,,1,1,192153
CUST102451,APP202451,09/10/23,36,F,1,Owned,10394,Self-employed,5000,Online,0.012,694,32,1,0,21058
CUST102452,APP202452,15/01/23,23,M,1,Family,20111,Salaried,70000,Online,0.163,,,0,0,0
CUST102453,APP202453,09/10/23,23,M,2,Family,36256,Salaried,135000,Online,0.593,,,0,0,0
CUST102454,APP202454,28/08/23,47,M,3,Rented,86258,Self-employed,130000,Branch,0.243,736,71,3,3,384806
CUST102455,APP202455,21/05/23,53,M,1,Owned,13086,Salaried,160000,Online,0.411,764,77,2,2,36358
CUST102456,APP202456,16/06/23,48,F,2,Rented,11453,Self-employed,200000,Branch,0.363,,,0,0,0
CUST102457,APP202457,23/09/23,21,F,1,Owned,27736,Salaried,10000,Online,0.606,703,112,5,5,224994
CUST102458,APP202458,18/08/24,28,F,2,Rented,18333,Salaried,80000,Partner,0.355,780,106,4,4,94346
CUST102459,APP202459,13/01/24,57,F,2,Owned,39659,Salaried,140000,Partner,0.479,,,0,0,0
CUST102460,APP202460,30/05/23,52,M,2,Owned,76545,Salaried,130000,Branch,0.485,688,102,3,1,332532
CUST102461,APP202461,25/06/23,57,F,1,Owned,58572,Self-employed,55000,Online,0.626,683,107,1,1,48139
CUST102462,APP202462,17/04/23,24,F,1,Rented,46237,Salaried,115000,Partner,0.599,728,86,4,4,197542
CUST102463,APP202463,01/05/23,50,M,2,Rented,34903,Self-employed,150000,Branch,0.875,824,33,8,5,376047
CUST102464,APP202464,01/03/23,26,F,1,Owned,20511,Salaried,155000,Referral,0.142,715,60,1,1,101307
CUST102465,APP202465,18/08/23,39,M,1,Rented,56765,Self-employed,10000,Online,0.722,737,103,7,5,401425
CUST102466,APP202466,17/10/24,52,F,2,Rented,6000,Self-employed,100000,Partner,0.675,,,0,0,0
CUST102467,APP202467,04/09/24,29,M,2,Rented,76759,Salaried,145000,Online,0.155,689,70,4,2,604024
CUST102468,APP202468,20/03/23,32,M,1,Rented,69685,Salaried,50000,Branch,0.377,775,58,3,3,164281
CUST102469,APP202469,30/01/24,31,F,2,Owned,48340,Self-employed,90000,Referral,0.051,,,0,0,0
CUST102470,APP202470,21/08/24,36,F,3,Family,32517,Salaried,155000,Online,0.569,,,0,0,0
CUST102471,APP202471,24/02/24,21,M,1,Owned,39882,Self-employed,20000,Referral,0.253,712,83,3,3,160481
CUST102472,APP202472,10/10/24,41,M,2,Owned,36980,Salaried,135000,Partner,0.295,701,89,3,1,84914
CUST102473,APP202473,27/07/24,50,M,1,Rented,40379,Salaried,90000,Partner,0.432,714,38,6,4,293950
CUST102474,APP202474,17/11/24,33,M,1,Owned,62219,Salaried,155000,Partner,0.069,687,18,5,4,427449
CUST102475,APP202475,13/02/24,54,F,1,Family,40083,Salaried,35000,Online,0.49,726,58,3,3,204137
CUST102476,APP202476,30/01/23,24,F,1,Owned,110609,Salaried,95000,Referral,0.681,759,14,2,0,301591
CUST102477,APP202477,29/05/24,48,M,3,Owned,41140,Self-employed,195000,Online,0.233,707,23,4,2,260699
CUST102478,APP202478,19/09/23,51,F,1,Family,39697,Salaried,10000,Branch,0.702,669,83,2,2,89217
CUST102479,APP202479,11/11/24,47,M,2,Owned,23535,Salaried,70000,Online,0.104,736,20,8,6,265299
CUST102480,APP202480,18/08/24,25,F,1,Owned,14151,Self-employed,180000,Partner,0.548,641,94,2,1,56431
CUST102481,APP202481,25/04/24,45,M,1,Owned,11703,Salaried,140000,Online,0.591,678,75,6,6,66856
CUST102482,APP202482,12/04/23,23,M,2,Rented,7167,Self-employed,190000,Online,0.274,677,74,2,1,9686
CUST102483,APP202483,08/04/24,53,F,2,Owned,28326,Salaried,15000,Branch,0.108,,,1,1,43608
CUST102484,APP202484,20/10/23,24,M,3,Owned,39928,Salaried,145000,Online,0.378,702,88,5,5,282005
CUST102485,APP202485,30/04/23,45,F,3,Owned,72677,Salaried,135000,Online,0.364,704,18,4,3,470977
CUST102486,APP202486,07/05/23,40,F,1,Family,12584,Salaried,15000,Partner,0.184,,,0,0,0
CUST102487,APP202487,21/05/23,54,M,2,Owned,84091,Salaried,150000,Online,0.204,,,1,1,143327
CUST102488,APP202488,07/10/24,46,M,1,Owned,14360,Salaried,90000,Online,0.485,731,6,1,1,21355
CUST102489,APP202489,22/06/24,25,F,2,Rented,37209,Self-employed,40000,Online,0.182,,,1,0,32245
CUST102490,APP202490,21/08/24,55,F,3,Rented,57113,Salaried,50000,Referral,0.434,,,0,0,0
CUST102491,APP202491,30/04/24,48,M,1,Owned,18821,Self-employed,110000,Branch,0.226,655,37,4,3,97424
CUST102492,APP202492,20/09/24,49,M,1,Rented,37216,Salaried,120000,Online,0.178,800,12,8,3,479173
CUST102493,APP202493,02/12/24,29,F,2,Owned,38703,Self-employed,15000,Partner,0.174,707,37,4,3,265080
CUST102494,APP202494,09/05/23,26,M,2,Owned,22198,Salaried,70000,Online,0.711,674,20,4,2,138947
CUST102495,APP202495,14/07/24,39,M,1,Owned,14320,Self-employed,120000,Online,0.559,,,0,0,0
CUST102496,APP202496,06/12/23,31,M,3,Owned,53286,Salaried,135000,Branch,0.187,693,114,8,3,517781
CUST102497,APP202497,03/02/23,22,F,2,Owned,70266,Self-employed,170000,Online,0.24,665,71,4,3,353632
CUST102498,APP202498,16/11/23,29,F,1,Owned,25139,Salaried,155000,Online,0.273,713,18,2,1,74155
CUST102499,APP202499,10/10/23,41,F,1,Owned,46487,Salaried,135000,Online,0.487,735,14,2,1,166490
